Year,UNITID,FACSTAT,ARANK,HRTOTLT,HRTOTLM,HRTOTLW
2021,209807,10,2,206,110,96
2021,209807,10,3,166,63,103
2021,209807,10,4,141,61,80
2021,209807,20,0,382,224,158
2021,209807,20,1,201,130,71
2021,209807,20,2,180,93,87
2021,209807,20,3,1,1,0
2021,209807,30,0,107,43,64
2021,209807,30,2,1,1,0
2021,209807,30,3,106,42,64
2021,209807,40,0,236,102,134
2021,209807,40,1,11,5,6
2021,209807,40,2,25,16,9
2021,209807,40,3,59,20,39
2021,209807,40,4,141,61,80
2021,209807,41,0,200,84,116
2021,209807,41,1,10,5,5
2021,209807,41,2,24,15,9
2021,209807,41,3,51,19,32
2021,209807,41,4,115,45,70
2021,209807,42,0,36,18,18
2021,209807,42,1,1,0,1
2021,209807,42,2,1,1,0
2021,209807,42,3,8,1,7
2021,209807,42,4,26,16,10
2021,209807,44,0,74,32,42
2021,209807,44,1,3,3,0
2021,209807,44,2,5,4,1
2021,209807,44,3,19,6,13
2021,209807,44,4,47,19,28
2021,209807,45,0,126,52,74
2021,209807,45,1,7,2,5
2021,209807,45,2,19,11,8
2021,209807,45,3,32,13,19
2021,209807,45,4,68,26,42
2021,209825,0,0,277,116,161
2021,209825,10,0,277,116,161
2021,209825,10,1,44,33,11
2021,209825,10,2,86,43,43
2021,209825,10,3,57,16,41
2021,209825,10,4,65,15,50
2021,209825,10,5,12,3,9
2021,209825,10,6,13,6,7
2021,209825,20,0,125,73,52
2021,209825,20,1,43,33,10
2021,209825,20,2,81,40,41
2021,209825,20,3,1,0,1
2021,209825,30,0,59,18,41
2021,209825,30,2,4,2,2
2021,209825,30,3,55,16,39
2021,209825,40,0,93,25,68
2021,209825,40,1,1,0,1
2021,209825,40,2,1,1,0
2021,209825,40,3,1,0,1
2021,209825,40,4,65,15,50
2021,209825,40,5,12,3,9
2021,209825,40,6,13,6,7
2021,209825,42,0,79,22,57
2021,209825,42,1,1,0,1
2021,209825,42,2,1,1,0
2021,209825,42,3,1,0,1
2021,209825,42,4,56,13,43
2021,209825,42,5,10,3,7
2021,209825,42,6,10,5,5
2021,209825,43,0,14,3,11
2021,209825,43,4,9,2,7
2021,209825,43,5,2,0,2
2021,209825,43,6,3,1,2
2021,209922,0,0,192,107,85
2021,209922,10,0,192,107,85
2021,209922,10,1,66,44,22
2021,209922,10,2,42,22,20
2021,209922,10,3,45,18,27
2021,209922,10,6,39,23,16
2021,209922,20,0,126,74,52
2021,209922,20,1,64,42,22
2021,209922,20,2,37,20,17
2021,209922,20,3,23,12,11
2021,209922,20,6,2,0,2
2021,209922,30,0,24,12,12
2021,209922,30,2,2,0,2
2021,209922,30,3,5,1,4
2021,209922,30,6,17,11,6
2021,209922,40,0,42,21,21
2021,209922,40,1,2,2,0
2021,209922,40,2,3,2,1
2021,209922,40,3,17,5,12
2021,209922,40,6,20,12,8
2021,209922,41,0,16,9,7
2021,209922,41,1,1,1,0
2021,209922,41,2,1,1,0
2021,209922,41,3,4,0,4
2021,209922,41,6,10,7,3
2021,209922,42,0,23,10,13
2021,209922,42,1,1,1,0
2021,209922,42,2,1,0,1
2021,209922,42,3,12,5,7
2021,209922,42,6,9,4,5
2021,209922,43,0,3,2,1
2021,209922,43,2,1,1,0
2021,209922,43,3,1,0,1
2021,209922,43,6,1,1,0
2021,209922,44,0,16,9,7
2021,209922,44,1,1,1,0
2021,209922,44,2,1,1,0
2021,209922,44,3,4,0,4
2021,209922,44,6,10,7,3
2021,209940,0,0,64,29,35
2021,209940,10,0,64,29,35
2021,209940,10,4,64,29,35
2021,209940,20,0,45,21,24
2021,209940,20,4,45,21,24
2021,209940,30,0,15,7,8
2021,209940,30,4,15,7,8
2021,209940,40,0,4,1,3
2021,209940,40,4,4,1,3
2021,209940,42,0,2,0,2
2021,209940,42,4,2,0,2
2021,209940,43,0,2,1,1
2021,209940,43,4,2,1,1
2021,210146,0,0,137,75,62
2021,210146,10,0,137,75,62
2021,210146,10,1,54,31,23
2021,210146,10,2,27,15,12
2021,210146,10,3,36,17,19
2021,210146,10,4,20,12,8
2021,210146,20,0,74,41,33
2021,210146,20,1,54,31,23
2021,210146,20,2,20,10,10
2021,210146,30,0,39,19,20
2021,210146,30,2,7,5,2
2021,210146,30,3,32,14,18
2021,210146,40,0,24,15,9
2021,210146,40,3,4,3,1
2021,210146,40,4,20,12,8
2021,210146,41,0,17,12,5
2021,210146,41,4,17,12,5
2021,210146,42,0,7,3,4
2021,210146,42,3,4,3,1
2021,210146,42,4,3,0,3
2021,210146,44,0,17,12,5
2021,210146,44,4,17,12,5
2021,210155,0,0,46,24,22
2021,210155,10,0,46,24,22
2021,210155,10,1,16,12,4
2021,210155,10,2,16,9,7
2021,210155,10,3,14,3,11
2021,210155,20,0,32,21,11
2021,210155,20,1,16,12,4
2021,210155,20,2,16,9,7
2021,210155,30,0,12,3,9
2021,210155,30,3,12,3,9
2021,210155,40,0,2,0,2
2021,210155,40,3,2,0,2
2021,210155,41,0,1,0,1
2021,210155,41,3,1,0,1
2021,210155,42,0,1,0,1
2021,210155,42,3,1,0,1
2021,210155,44,0,1,0,1
2021,210155,44,3,1,0,1
2021,210234,0,0,39,16,23
2021,210234,10,0,38,16,22
2021,210234,10,4,38,16,22
2021,210234,20,0,20,11,9
2021,210234,20,4,20,11,9
2021,210234,30,0,10,2,8
2021,210234,30,4,10,2,8
2021,210234,40,0,8,3,5
2021,210234,40,4,8,3,5
2021,210234,41,0,8,3,5
2021,210234,41,4,8,3,5
2021,210234,44,0,8,3,5
2021,210234,44,4,8,3,5
2021,210234,50,0,1,0,1
2021,210270,0,0,63,34,29
2021,210270,10,0,63,34,29
2021,210270,10,4,63,34,29
2021,210270,40,0,63,34,29
2021,210270,40,4,63,34,29
2021,210270,41,0,47,29,18
2021,210270,41,4,47,29,18
2021,210270,42,0,16,5,11
2021,210270,42,4,16,5,11
2021,210270,45,0,47,29,18
2021,210270,45,4,47,29,18
2021,210304,0,0,29,14,15
2021,210304,10,0,29,14,15
2021,210304,10,1,6,3,3
2021,210304,10,2,11,3,8
2021,210304,10,3,10,7,3
2021,210304,10,4,1,0,1
2021,210304,10,6,1,1,0
2021,210304,40,0,29,14,15
2021,210304,40,1,6,3,3
2021,210304,40,2,11,3,8
2021,210304,40,3,10,7,3
2021,210304,40,4,1,0,1
2021,210304,40,6,1,1,0
2021,210304,42,0,28,13,15
2021,210304,42,1,6,3,3
2021,210304,42,2,11,3,8
2021,210304,42,3,10,7,3
2021,210304,42,4,1,0,1
2021,210304,43,0,1,1,0
2021,210304,43,6,1,1,0
2021,210331,0,0,48,29,19
2021,210331,10,0,48,29,19
2021,210331,10,1,18,16,2
2021,210331,10,2,13,5,8
2021,210331,10,3,17,8,9
2021,210331,40,0,48,29,19
2021,210331,40,1,18,16,2
2021,210331,40,2,13,5,8
2021,210331,40,3,17,8,9
2021,210331,42,0,48,29,19
2021,210331,42,1,18,16,2
2021,210331,42,2,13,5,8
2021,210331,42,3,17,8,9
2021,210368,0,0,20,14,6
2021,210368,10,0,20,14,6
2021,210368,10,1,9,7,2
2021,210368,10,2,2,2,0
2021,210368,10,3,8,4,4
2021,210368,10,4,1,1,0
2021,210368,40,0,20,14,6
2021,210368,40,1,9,7,2
2021,210368,40,2,2,2,0
2021,210368,40,3,8,4,4
2021,210368,40,4,1,1,0
2021,210368,42,0,20,14,6
2021,210368,42,1,9,7,2
2021,210368,42,2,2,2,0
2021,210368,42,3,8,4,4
2021,210368,42,4,1,1,0
2021,210401,0,0,158,86,72
2021,210401,10,0,158,86,72
2021,210401,10,1,76,42,34
2021,210401,10,2,47,25,22
2021,210401,10,3,24,16,8
2021,210401,10,4,11,3,8
2021,210401,20,0,121,65,56
2021,210401,20,1,76,42,34
2021,210401,20,2,45,23,22
2021,210401,30,0,16,11,5
2021,210401,30,2,1,1,0
2021,210401,30,3,15,10,5
2021,210401,40,0,21,10,11
2021,210401,40,2,1,1,0
2021,210401,40,3,9,6,3
2021,210401,40,4,11,3,8
2021,210401,41,0,7,2,5
2021,210401,41,3,1,0,1
2021,210401,41,4,6,2,4
2021,210401,42,0,14,8,6
2021,210401,42,2,1,1,0
2021,210401,42,3,8,6,2
2021,210401,42,4,5,1,4
2021,210401,44,0,7,2,5
2021,210401,44,3,1,0,1
2021,210401,44,4,6,2,4
2021,210429,0,0,243,110,133
2021,210429,10,0,243,110,133
2021,210429,10,1,77,36,41
2021,210429,10,2,36,15,21
2021,210429,10,3,77,37,40
2021,210429,10,4,50,21,29
2021,210429,10,5,3,1,2
2021,210429,20,0,112,50,62
2021,210429,20,1,77,36,41
2021,210429,20,2,35,14,21
2021,210429,30,0,32,13,19
2021,210429,30,2,1,1,0
2021,210429,30,3,31,12,19
2021,210429,40,0,99,47,52
2021,210429,40,3,46,25,21
2021,210429,40,4,50,21,29
2021,210429,40,5,3,1,2
2021,210429,42,0,99,47,52
2021,210429,42,3,46,25,21
2021,210429,42,4,50,21,29
2021,210429,42,5,3,1,2
2021,210438,0,0,34,14,20
2021,210438,10,0,34,14,20
2021,210438,10,1,4,3,1
2021,210438,10,2,14,7,7
2021,210438,10,3,10,2,8
2021,210438,10,4,3,1,2
2021,210438,10,6,3,1,2
2021,210438,20,0,16,9,7
2021,210438,20,1,4,3,1
2021,210438,20,2,11,6,5
2021,210438,20,3,1,0,1
2021,210438,30,0,10,2,8
2021,210438,30,2,3,1,2
2021,210438,30,3,7,1,6
2021,210438,40,0,8,3,5
2021,210438,40,3,2,1,1
2021,210438,40,4,3,1,2
2021,210438,40,6,3,1,2
2021,210438,41,0,5,2,3
2021,210438,41,3,2,1,1
2021,210438,41,4,3,1,2
2021,210438,43,0,3,1,2
2021,210438,43,6,3,1,2
2021,210438,45,0,5,2,3
2021,210438,45,3,2,1,1
2021,210438,45,4,3,1,2
2021,210492,0,0,32,19,13
2021,210492,10,0,32,19,13
2021,210492,10,1,3,1,2
2021,210492,10,2,8,7,1
2021,210492,10,3,21,11,10
2021,210492,20,0,7,5,2
2021,210492,20,1,3,1,2
2021,210492,20,2,4,4,0
2021,210492,30,0,4,2,2
2021,210492,30,2,1,0,1
2021,210492,30,3,3,2,1
2021,210492,40,0,21,12,9
2021,210492,40,2,3,3,0
2021,210492,40,3,18,9,9
2021,210492,41,0,15,9,6
2021,210492,41,2,2,2,0
2021,210492,41,3,13,7,6
2021,210492,42,0,6,3,3
2021,210492,42,2,1,1,0
2021,210492,42,3,5,2,3
2021,210492,44,0,15,9,6
2021,210492,44,2,2,2,0
2021,210492,44,3,13,7,6
2021,210571,0,0,117,57,60
2021,210571,10,0,117,57,60
2021,210571,10,1,21,11,10
2021,210571,10,2,43,25,18
2021,210571,10,3,32,13,19
2021,210571,10,4,18,7,11
2021,210571,10,5,3,1,2
2021,210571,20,0,53,30,23
2021,210571,20,1,21,11,10
2021,210571,20,2,32,19,13
2021,210571,30,0,31,16,15
2021,210571,30,2,8,4,4
2021,210571,30,3,23,12,11
2021,210571,40,0,33,11,22
2021,210571,40,2,3,2,1
2021,210571,40,3,9,1,8
2021,210571,40,4,18,7,11
2021,210571,40,5,3,1,2
2021,210571,41,0,15,3,12
2021,210571,41,2,2,1,1
2021,210571,41,3,4,1,3
2021,210571,41,4,9,1,8
2021,210571,42,0,18,8,10
2021,210571,42,2,1,1,0
2021,210571,42,3,5,0,5
2021,210571,42,4,9,6,3
2021,210571,42,5,3,1,2
2021,210571,44,0,15,3,12
2021,210571,44,2,2,1,1
2021,210571,44,3,4,1,3
2021,210571,44,4,9,1,8
2021,210599,0,0,23,15,8
2021,210599,10,0,23,15,8
2021,210599,10,4,23,15,8
2021,210599,40,0,23,15,8
2021,210599,40,4,23,15,8
2021,210599,41,0,23,15,8
2021,210599,41,4,23,15,8
2021,210599,45,0,23,15,8
2021,210599,45,4,23,15,8
2021,210605,0,0,222,94,128
2021,210605,10,0,222,94,128
2021,210605,10,1,116,53,63
2021,210605,10,2,63,23,40
2021,210605,10,3,34,12,22
2021,210605,10,4,9,6,3
2021,210605,20,0,147,66,81
2021,210605,20,1,111,49,62
2021,210605,20,2,32,15,17
2021,210605,20,3,4,2,2
2021,210605,30,0,60,22,38
2021,210605,30,1,3,2,1
2021,210605,30,2,27,7,20
2021,210605,30,3,26,10,16
2021,210605,30,4,4,3,1
2021,210605,40,0,15,6,9
2021,210605,40,1,2,2,0
2021,210605,40,2,4,1,3
2021,210605,40,3,4,0,4
2021,210605,40,4,5,3,2
2021,210605,41,0,15,6,9
2021,210605,41,1,2,2,0
2021,210605,41,2,4,1,3
2021,210605,41,3,4,0,4
2021,210605,41,4,5,3,2
2021,210605,45,0,15,6,9
2021,210605,45,1,2,2,0
2021,210605,45,2,4,1,3
2021,210605,45,3,4,0,4
2021,210605,45,4,5,3,2
2021,210669,0,0,158,74,84
2021,210669,10,0,158,74,84
2021,210669,10,1,44,24,20
2021,210669,10,2,47,21,26
2021,210669,10,3,60,26,34
2021,210669,10,4,7,3,4
2021,210669,20,0,88,43,45
2021,210669,20,1,44,24,20
2021,210669,20,2,44,19,25
2021,210669,30,0,37,12,25
2021,210669,30,3,37,12,25
2021,210669,40,0,33,19,14
2021,210669,40,2,3,2,1
2021,210669,40,3,23,14,9
2021,210669,40,4,7,3,4
2021,210669,41,0,28,15,13
2021,210669,41,2,3,2,1
2021,210669,41,3,18,10,8
2021,210669,41,4,7,3,4
2021,210669,42,0,5,4,1
2021,210669,42,3,5,4,1
2021,210669,44,0,28,15,13
2021,210669,44,2,3,2,1
2021,210669,44,3,18,10,8
2021,210669,44,4,7,3,4
2021,210739,0,0,134,61,73
2021,210739,10,0,134,61,73
2021,210739,10,1,15,8,7
2021,210739,10,2,48,22,26
2021,210739,10,3,63,28,35
2021,210739,10,4,8,3,5
2021,210739,20,0,50,26,24
2021,210739,20,1,13,8,5
2021,210739,20,2,37,18,19
2021,210739,30,0,56,27,29
2021,210739,30,1,2,0,2
2021,210739,30,2,8,4,4
2021,210739,30,3,45,23,22
2021,210739,30,4,1,0,1
2021,210739,40,0,28,8,20
2021,210739,40,2,3,0,3
2021,210739,40,3,18,5,13
2021,210739,40,4,7,3,4
2021,210739,41,0,3,1,2
2021,210739,41,3,2,1,1
2021,210739,41,4,1,0,1
2021,210739,42,0,25,7,18
2021,210739,42,2,3,0,3
2021,210739,42,3,16,4,12
2021,210739,42,4,6,3,3
2021,210739,44,0,3,1,2
2021,210739,44,3,2,1,1
2021,210739,44,4,1,0,1
2021,210775,0,0,111,46,65
2021,210775,10,0,111,46,65
2021,210775,10,1,9,5,4
2021,210775,10,2,35,21,14
2021,210775,10,3,45,16,29
2021,210775,10,4,22,4,18
2021,210775,20,0,49,28,21
2021,210775,20,1,9,5,4
2021,210775,20,2,34,20,14
2021,210775,20,3,6,3,3
2021,210775,30,0,28,10,18
2021,210775,30,2,1,1,0
2021,210775,30,3,27,9,18
2021,210775,40,0,34,8,26
2021,210775,40,3,12,4,8
2021,210775,40,4,22,4,18
2021,210775,41,0,13,3,10
2021,210775,41,3,7,2,5
2021,210775,41,4,6,1,5
2021,210775,42,0,21,5,16
2021,210775,42,3,5,2,3
2021,210775,42,4,16,3,13
2021,210775,44,0,13,3,10
2021,210775,44,3,7,2,5
2021,210775,44,4,6,1,5
2021,210809,0,0,19,11,8
2021,210809,10,0,19,11,8
2021,210809,10,1,2,2,0
2021,210809,10,2,3,1,2
2021,210809,10,3,11,6,5
2021,210809,10,4,3,2,1
2021,210809,40,0,19,11,8
2021,210809,40,1,2,2,0
2021,210809,40,2,3,1,2
2021,210809,40,3,11,6,5
2021,210809,40,4,3,2,1
2021,210809,41,0,19,11,8
2021,210809,41,1,2,2,0
2021,210809,41,2,3,1,2
2021,210809,41,3,11,6,5
2021,210809,41,4,3,2,1
2021,210809,44,0,19,11,8
2021,210809,44,1,2,2,0
2021,210809,44,2,3,1,2
2021,210809,44,3,11,6,5
2021,210809,44,4,3,2,1
2021,211024,0,0,22,10,12
2021,211024,10,0,22,10,12
2021,211024,10,1,12,8,4
2021,211024,10,2,7,1,6
2021,211024,10,3,2,1,1
2021,211024,10,4,1,0,1
2021,211024,40,0,22,10,12
2021,211024,40,1,12,8,4
2021,211024,40,2,7,1,6
2021,211024,40,3,2,1,1
2021,211024,40,4,1,0,1
2021,211024,42,0,22,10,12
2021,211024,42,1,12,8,4
2021,211024,42,2,7,1,6
2021,211024,42,3,2,1,1
2021,211024,42,4,1,0,1
2021,211079,0,0,42,15,27
2021,211079,10,0,41,15,26
2021,211079,10,1,8,1,7
2021,211079,10,2,9,3,6
2021,211079,10,3,19,10,9
2021,211079,10,4,1,0,1
2021,211079,10,5,4,1,3
2021,211079,20,0,22,5,17
2021,211079,20,1,8,1,7
2021,211079,20,2,9,3,6
2021,211079,20,3,5,1,4
2021,211079,30,0,15,9,6
2021,211079,30,3,14,9,5
2021,211079,30,4,1,0,1
2021,211079,40,0,4,1,3
2021,211079,40,5,4,1,3
2021,211079,43,0,4,1,3
2021,211079,43,5,4,1,3
2021,211079,50,0,1,0,1
2021,211088,0,0,152,57,95
2021,211088,10,0,152,57,95
2021,211088,10,1,27,16,11
2021,211088,10,2,52,17,35
2021,211088,10,3,67,21,46
2021,211088,10,4,6,3,3
2021,211088,20,0,77,33,44
2021,211088,20,1,26,16,10
2021,211088,20,2,45,15,30
2021,211088,20,3,6,2,4
2021,211088,30,0,24,13,11
2021,211088,30,2,3,2,1
2021,211088,30,3,21,11,10
2021,211088,40,0,51,11,40
2021,211088,40,1,1,0,1
2021,211088,40,2,4,0,4
2021,211088,40,3,40,8,32
2021,211088,40,4,6,3,3
2021,211088,42,0,51,11,40
2021,211088,42,1,1,0,1
2021,211088,42,2,4,0,4
2021,211088,42,3,40,8,32
2021,211088,42,4,6,3,3
2021,211130,0,0,7,6,1
2021,211130,10,0,7,6,1
2021,211130,10,1,3,3,0
2021,211130,10,2,3,3,0
2021,211130,10,3,1,0,1
2021,211130,40,0,7,6,1
2021,211130,40,1,3,3,0
2021,211130,40,2,3,3,0
2021,211130,40,3,1,0,1
2021,211130,41,0,7,6,1
2021,211130,41,1,3,3,0
2021,211130,41,2,3,3,0
2021,211130,41,3,1,0,1
2021,211130,44,0,7,6,1
2021,211130,44,1,3,3,0
2021,211130,44,2,3,3,0
2021,211130,44,3,1,0,1
2021,211158,0,0,335,178,157
2021,211158,10,0,335,178,157
2021,211158,10,1,111,79,32
2021,211158,10,2,107,53,54
2021,211158,10,3,85,33,52
2021,211158,10,4,32,13,19
2021,211158,20,0,228,131,97
2021,211158,20,1,111,79,32
2021,211158,20,2,95,46,49
2021,211158,20,3,21,6,15
2021,211158,20,4,1,0,1
2021,211158,30,0,78,34,44
2021,211158,30,2,12,7,5
2021,211158,30,3,62,27,35
2021,211158,30,4,4,0,4
2021,211158,40,0,29,13,16
2021,211158,40,3,2,0,2
2021,211158,40,4,27,13,14
2021,211158,42,0,29,13,16
2021,211158,42,3,2,0,2
2021,211158,42,4,27,13,14
2021,211273,0,0,175,61,114
2021,211273,10,0,175,61,114
2021,211273,10,1,43,18,25
2021,211273,10,2,45,18,27
2021,211273,10,3,37,12,25
2021,211273,10,4,6,1,5
2021,211273,10,5,44,12,32
2021,211273,20,0,88,36,52
2021,211273,20,1,43,18,25
2021,211273,20,2,45,18,27
2021,211273,30,0,37,12,25
2021,211273,30,3,37,12,25
2021,211273,40,0,50,13,37
2021,211273,40,4,6,1,5
2021,211273,40,5,44,12,32
2021,211273,41,0,21,6,15
2021,211273,41,5,21,6,15
2021,211273,43,0,29,7,22
2021,211273,43,4,6,1,5
2021,211273,43,5,23,6,17
2021,211273,45,0,21,6,15
2021,211273,45,5,21,6,15
2021,211291,0,0,386,218,168
2021,211291,10,0,386,218,168
2021,211291,10,1,127,81,46
2021,211291,10,2,131,71,60
2021,211291,10,3,101,55,46
2021,211291,10,4,27,11,16
2021,211291,20,0,250,148,102
2021,211291,20,1,124,79,45
2021,211291,20,2,126,69,57
2021,211291,30,0,99,55,44
2021,211291,30,1,1,1,0
2021,211291,30,2,3,1,2
2021,211291,30,3,95,53,42
2021,211291,40,0,37,15,22
2021,211291,40,1,2,1,1
2021,211291,40,2,2,1,1
2021,211291,40,3,6,2,4
2021,211291,40,4,27,11,16
2021,211291,41,0,11,4,7
2021,211291,41,1,2,1,1
2021,211291,41,2,1,1,0
2021,211291,41,3,4,1,3
2021,211291,41,4,4,1,3
2021,211291,42,0,26,11,15
2021,211291,42,2,1,0,1
2021,211291,42,3,2,1,1
2021,211291,42,4,23,10,13
2021,211291,44,0,11,4,7
2021,211291,44,1,2,1,1
2021,211291,44,2,1,1,0
2021,211291,44,3,4,1,3
2021,211291,44,4,4,1,3
2021,211307,0,0,128,46,82
2021,211307,10,0,124,45,79
2021,211307,10,1,59,25,34
2021,211307,10,2,41,15,26
2021,211307,10,3,16,3,13
2021,211307,10,4,5,1,4
2021,211307,10,6,3,1,2
2021,211307,20,0,89,35,54
2021,211307,20,1,58,24,34
2021,211307,20,2,29,10,19
2021,211307,20,3,2,1,1
2021,211307,30,0,28,9,19
2021,211307,30,1,1,1,0
2021,211307,30,2,11,5,6
2021,211307,30,3,11,2,9
2021,211307,30,4,4,1,3
2021,211307,30,6,1,0,1
2021,211307,40,0,7,1,6
2021,211307,40,2,1,0,1
2021,211307,40,3,3,0,3
2021,211307,40,4,1,0,1
2021,211307,40,6,2,1,1
2021,211307,42,0,6,1,5
2021,211307,42,2,1,0,1
2021,211307,42,3,2,0,2
2021,211307,42,4,1,0,1
2021,211307,42,6,2,1,1
2021,211307,43,0,1,0,1
2021,211307,43,3,1,0,1
2021,211307,50,0,4,1,3
2021,211343,0,0,60,22,38
2021,211343,10,0,60,22,38
2021,211343,10,1,14,5,9
2021,211343,10,2,15,6,9
2021,211343,10,3,7,5,2
2021,211343,10,4,23,6,17
2021,211343,10,6,1,0,1
2021,211343,20,0,46,19,27
2021,211343,20,1,14,5,9
2021,211343,20,2,15,6,9
2021,211343,20,3,7,5,2
2021,211343,20,4,10,3,7
2021,211343,30,0,13,3,10
2021,211343,30,4,13,3,10
2021,211343,40,0,1,0,1
2021,211343,40,6,1,0,1
2021,211343,43,0,1,0,1
2021,211343,43,6,1,0,1
2021,211352,0,0,64,26,38
2021,211352,10,0,64,26,38
2021,211352,10,1,13,2,11
2021,211352,10,2,17,7,10
2021,211352,10,3,32,15,17
2021,211352,10,4,2,2,0
2021,211352,20,0,30,9,21
2021,211352,20,1,13,2,11
2021,211352,20,2,17,7,10
2021,211352,30,0,27,14,13
2021,211352,30,3,26,13,13
2021,211352,30,4,1,1,0
2021,211352,40,0,7,3,4
2021,211352,40,3,6,2,4
2021,211352,40,4,1,1,0
2021,211352,41,0,4,2,2
2021,211352,41,3,3,1,2
2021,211352,41,4,1,1,0
2021,211352,42,0,3,1,2
2021,211352,42,3,3,1,2
2021,211352,44,0,4,2,2
2021,211352,44,3,3,1,2
2021,211352,44,4,1,1,0
2021,211361,0,0,227,107,120
2021,211361,10,0,227,107,120
2021,211361,10,1,83,40,43
2021,211361,10,2,67,38,29
2021,211361,10,3,52,22,30
2021,211361,10,4,25,7,18
2021,211361,20,0,156,78,78
2021,211361,20,1,83,40,43
2021,211361,20,2,55,31,24
2021,211361,20,3,17,7,10
2021,211361,20,4,1,0,1
2021,211361,30,0,44,20,24
2021,211361,30,2,11,6,5
2021,211361,30,3,32,14,18
2021,211361,30,4,1,0,1
2021,211361,40,0,27,9,18
2021,211361,40,2,1,1,0
2021,211361,40,3,3,1,2
2021,211361,40,4,23,7,16
2021,211361,42,0,27,9,18
2021,211361,42,2,1,1,0
2021,211361,42,3,3,1,2
2021,211361,42,4,23,7,16
2021,211431,0,0,105,23,82
2021,211431,10,0,105,23,82
2021,211431,10,1,25,9,16
2021,211431,10,2,24,5,19
2021,211431,10,3,37,7,30
2021,211431,10,4,19,2,17
2021,211431,20,0,35,11,24
2021,211431,20,1,23,8,15
2021,211431,20,2,12,3,9
2021,211431,30,0,37,7,30
2021,211431,30,1,2,1,1
2021,211431,30,2,9,2,7
2021,211431,30,3,25,4,21
2021,211431,30,4,1,0,1
2021,211431,40,0,33,5,28
2021,211431,40,2,3,0,3
2021,211431,40,3,12,3,9
2021,211431,40,4,18,2,16
2021,211431,42,0,33,5,28
2021,211431,42,2,3,0,3
2021,211431,42,3,12,3,9
2021,211431,42,4,18,2,16
2021,211440,0,0,1309,891,418
2021,211440,10,0,1146,783,363
2021,211440,10,1,415,319,96
2021,211440,10,2,291,199,92
2021,211440,10,3,253,145,108
2021,211440,10,6,187,120,67
2021,211440,20,0,482,376,106
2021,211440,20,1,352,283,69
2021,211440,20,2,130,93,37
2021,211440,30,0,265,163,102
2021,211440,30,1,2,1,1
2021,211440,30,2,87,59,28
2021,211440,30,3,176,103,73
2021,211440,40,0,399,244,155
2021,211440,40,1,61,35,26
2021,211440,40,2,74,47,27
2021,211440,40,3,77,42,35
2021,211440,40,6,187,120,67
2021,211440,41,0,212,124,88
2021,211440,41,1,61,35,26
2021,211440,41,2,74,47,27
2021,211440,41,3,77,42,35
2021,211440,42,0,187,120,67
2021,211440,42,6,187,120,67
2021,211440,44,0,212,124,88
2021,211440,44,1,61,35,26
2021,211440,44,2,74,47,27
2021,211440,44,3,77,42,35
2021,211440,50,0,163,108,55
2021,211468,0,0,75,21,54
2021,211468,10,0,75,21,54
2021,211468,10,1,19,7,12
2021,211468,10,2,17,7,10
2021,211468,10,3,27,7,20
2021,211468,10,4,12,0,12
2021,211468,20,0,29,11,18
2021,211468,20,1,19,7,12
2021,211468,20,2,10,4,6
2021,211468,30,0,7,3,4
2021,211468,30,2,4,2,2
2021,211468,30,3,3,1,2
2021,211468,40,0,39,7,32
2021,211468,40,2,3,1,2
2021,211468,40,3,24,6,18
2021,211468,40,4,12,0,12
2021,211468,41,0,3,2,1
2021,211468,41,2,1,1,0
2021,211468,41,3,2,1,1
2021,211468,42,0,36,5,31
2021,211468,42,2,2,0,2
2021,211468,42,3,22,5,17
2021,211468,42,4,12,0,12
2021,211468,44,0,3,2,1
2021,211468,44,2,1,1,0
2021,211468,44,3,2,1,1
2021,211477,0,0,34,17,17
2021,211477,10,0,34,17,17
2021,211477,10,1,3,1,2
2021,211477,10,2,7,4,3
2021,211477,10,3,12,7,5
2021,211477,10,4,9,4,5
2021,211477,10,5,3,1,2
2021,211477,40,0,34,17,17
2021,211477,40,1,3,1,2
2021,211477,40,2,7,4,3
2021,211477,40,3,12,7,5
2021,211477,40,4,9,4,5
2021,211477,40,5,3,1,2
2021,211477,41,0,27,15,12
2021,211477,41,1,3,1,2
2021,211477,41,2,6,4,2
2021,211477,41,3,11,6,5
2021,211477,41,4,7,4,3
2021,211477,42,0,7,2,5
2021,211477,42,2,1,0,1
2021,211477,42,3,1,1,0
2021,211477,42,4,2,0,2
2021,211477,42,5,3,1,2
2021,211477,44,0,27,15,12
2021,211477,44,1,3,1,2
2021,211477,44,2,6,4,2
2021,211477,44,3,11,6,5
2021,211477,44,4,7,4,3
2021,211556,0,0,130,44,86
2021,211556,10,0,130,44,86
2021,211556,10,1,17,5,12
2021,211556,10,2,46,15,31
2021,211556,10,3,66,23,43
2021,211556,10,4,1,1,0
2021,211556,20,0,5,1,4
2021,211556,20,1,5,1,4
2021,211556,40,0,125,43,82
2021,211556,40,1,12,4,8
2021,211556,40,2,46,15,31
2021,211556,40,3,66,23,43
2021,211556,40,4,1,1,0
2021,211556,41,0,125,43,82
2021,211556,41,1,12,4,8
2021,211556,41,2,46,15,31
2021,211556,41,3,66,23,43
2021,211556,41,4,1,1,0
2021,211556,44,0,125,43,82
2021,211556,44,1,12,4,8
2021,211556,44,2,46,15,31
2021,211556,44,3,66,23,43
2021,211556,44,4,1,1,0
2021,211583,0,0,66,25,41
